,cuisine,count,percentage
38,Donuts,14,0.012444444444444444
17,Burger,14,0.012444444444444444
74,Latin American,14,0.012444444444444444
68,Japanese,14,0.012444444444444444
66,Italian,14,0.012444444444444444
89,Pizza,14,0.012444444444444444
55,Greek,14,0.012444444444444444
44,Fast Food,14,0.012444444444444444
43,European,14,0.012444444444444444
99,Sandwich,14,0.012444444444444444
