,cuisine,count,percentage
80,Pizza,3,0.013824884792626729
56,Indian,3,0.013824884792626729
24,Caribbean,3,0.013824884792626729
61,Italian,3,0.013824884792626729
27,Chinese,3,0.013824884792626729
28,Coffee and Tea,3,0.013824884792626729
100,Sushi,3,0.013824884792626729
99,Steak,3,0.013824884792626729
91,Seafood,3,0.013824884792626729
58,International,3,0.013824884792626729
