,cuisine,count,percentage,state_code
71,Mexican,23,0.019896193771626297,WA
2,American,23,0.019896193771626297,WA
26,Chinese,23,0.019896193771626297,WA
62,Japanese,23,0.019896193771626297,WA
5,Asian,23,0.019896193771626297,WA
27,Coffee and Tea,23,0.019896193771626297,WA
42,Fast Food,23,0.019896193771626297,WA
84,Pizza,23,0.019896193771626297,WA
10,Bar Food,23,0.019896193771626297,WA
92,Sandwich,23,0.019896193771626297,WA
