,cuisine,count,percentage
103,Sandwich,42,0.01907356948228883
125,Tex-Mex,42,0.01907356948228883
29,Chinese,42,0.01907356948228883
37,Desserts,42,0.01907356948228883
11,Bar Food,42,0.01907356948228883
41,Donuts,42,0.01907356948228883
93,Pizza,42,0.01907356948228883
46,Fast Food,42,0.01907356948228883
79,Mexican,42,0.01907356948228883
2,American,42,0.01907356948228883
