,cuisine,count,percentage,state_code
0,African,1,0.01639344262295082,AK
31,Indian,1,0.01639344262295082,AK
33,Italian,1,0.01639344262295082,AK
34,Jamaican,1,0.01639344262295082,AK
35,Japanese,1,0.01639344262295082,AK
36,Korean,1,0.01639344262295082,AK
37,Mediterranean,1,0.01639344262295082,AK
38,Mexican,1,0.01639344262295082,AK
39,Middle Eastern,1,0.01639344262295082,AK
40,Moroccan,1,0.01639344262295082,AK
