,cuisine,count,percentage
0,Afghan,1,0.015873015873015872
47,Pub Food,1,0.015873015873015872
34,Irish,1,0.015873015873015872
35,Italian,1,0.015873015873015872
36,Jamaican,1,0.015873015873015872
37,Japanese,1,0.015873015873015872
38,Korean,1,0.015873015873015872
39,Latin American,1,0.015873015873015872
40,Mediterranean,1,0.015873015873015872
41,Mexican,1,0.015873015873015872
