,cuisine,count,percentage
0,American,2,0.030303030303030304
14,Donuts,2,0.030303030303030304
38,Thai,2,0.030303030303030304
34,Sushi,2,0.030303030303030304
33,Steak,2,0.030303030303030304
31,Seafood,2,0.030303030303030304
30,Sandwich,2,0.030303030303030304
29,Salad,2,0.030303030303030304
27,Pizza,2,0.030303030303030304
26,Mexican,2,0.030303030303030304
