,cuisine,count,percentage
83,Vietnamese,3,0.016304347826086956
20,Chinese,3,0.016304347826086956
69,Southern,3,0.016304347826086956
47,Japanese,3,0.016304347826086956
66,Seafood,3,0.016304347826086956
65,Sandwich,3,0.016304347826086956
26,Deli,3,0.016304347826086956
27,Desserts,3,0.016304347826086956
28,Diner,3,0.016304347826086956
29,Donuts,3,0.016304347826086956
