,cuisine,count,percentage
0,American,2,0.02666666666666667
32,Sandwich,2,0.02666666666666667
21,Indian,2,0.02666666666666667
1,Asian,2,0.02666666666666667
24,Italian,2,0.02666666666666667
25,Japanese,2,0.02666666666666667
28,Mexican,2,0.02666666666666667
30,Pizza,2,0.02666666666666667
33,Seafood,2,0.02666666666666667
19,Greek,2,0.02666666666666667
