,cuisine,count,percentage
54,Indian,6,0.013605442176870748
34,Donuts,6,0.013605442176870748
88,Seafood,6,0.013605442176870748
48,Greek,6,0.013605442176870748
25,Coffee and Tea,6,0.013605442176870748
85,Sandwich,6,0.013605442176870748
77,Pizza,6,0.013605442176870748
30,Deli,6,0.013605442176870748
31,Desserts,6,0.013605442176870748
33,Diner,6,0.013605442176870748
