,cuisine,count,percentage
70,Italian,4,0.012195121951219513
48,European,4,0.012195121951219513
31,Chinese,4,0.012195121951219513
32,Coffee and Tea,4,0.012195121951219513
111,Seafood,4,0.012195121951219513
108,Sandwich,4,0.012195121951219513
38,Deli,4,0.012195121951219513
39,Desserts,4,0.012195121951219513
41,Diner,4,0.012195121951219513
43,Donuts,4,0.012195121951219513
