,cuisine,count,percentage,state_code
45,International,5,0.015873015873015872,TN
55,Mediterranean,5,0.015873015873015872,TN
34,Fast Food,5,0.015873015873015872,TN
37,French,5,0.015873015873015872,TN
40,German,5,0.015873015873015872,TN
41,Greek,5,0.015873015873015872,TN
42,Healthy Food,5,0.015873015873015872,TN
43,Ice Cream,5,0.015873015873015872,TN
44,Indian,5,0.015873015873015872,TN
47,Italian,5,0.015873015873015872,TN
