,cuisine,count,percentage,state_code
0,American,2,0.030303030303030304,WY
14,Donuts,2,0.030303030303030304,WY
38,Thai,2,0.030303030303030304,WY
34,Sushi,2,0.030303030303030304,WY
33,Steak,2,0.030303030303030304,WY
31,Seafood,2,0.030303030303030304,WY
30,Sandwich,2,0.030303030303030304,WY
29,Salad,2,0.030303030303030304,WY
27,Pizza,2,0.030303030303030304,WY
26,Mexican,2,0.030303030303030304,WY
