,cuisine,count,percentage,state_code
103,Sandwich,42,0.01907356948228883,TX
125,Tex-Mex,42,0.01907356948228883,TX
29,Chinese,42,0.01907356948228883,TX
37,Desserts,42,0.01907356948228883,TX
11,Bar Food,42,0.01907356948228883,TX
41,Donuts,42,0.01907356948228883,TX
93,Pizza,42,0.01907356948228883,TX
46,Fast Food,42,0.01907356948228883,TX
79,Mexican,42,0.01907356948228883,TX
2,American,42,0.01907356948228883,TX
