,cuisine,count,percentage,state_code
39,Ice Cream,6,0.019169329073482427,AL
67,Steak,6,0.019169329073482427,AL
40,Indian,6,0.019169329073482427,AL
1,American,6,0.019169329073482427,AL
36,Greek,6,0.019169329073482427,AL
50,Mediterranean,6,0.019169329073482427,AL
51,Mexican,6,0.019169329073482427,AL
55,Pizza,6,0.019169329073482427,AL
29,Fast Food,6,0.019169329073482427,AL
61,Sandwich,6,0.019169329073482427,AL
